120.vasp,-7.6227
121.vasp,-7.4819
122.vasp,-7.5082
123.vasp,-7.4202
124.vasp,-7.6004
125.vasp,-2.7293
126.vasp,-2.9491
127.vasp,-3.2325
128.vasp,-3.5586
129.vasp,-3.7459
130.vasp,-2.9447
131.vasp,-3.1393
132.vasp,-3.5106
133.vasp,-3.7379
134.vasp,-3.8728
135.vasp,-2.9025
136.vasp,-2.9784
137.vasp,-2.9880
138.vasp,-3.1404
139.vasp,-3.1969
141.vasp,-2.7400
140.vasp,-2.9102
142.vasp,-3.1460
143.vasp,-3.1871
144.vasp,-3.3030
145.vasp,-2.0616
146.vasp,-2.2738
147.vasp,-2.4656
148.vasp,-2.5443
149.vasp,-2.7063
150.vasp,-1.8571
151.vasp,-2.0159
152.vasp,-2.3016
153.vasp,-2.4855
154.vasp,-2.6942
155.vasp,-3.6468
156.vasp,-3.7195
157.vasp,-3.9712
158.vasp,-4.1900
159.vasp,-4.3428
160.vasp,-3.5412
161.vasp,-3.7631
162.vasp,-4.0987
163.vasp,-4.2281
164.vasp,-4.4459
165.vasp,-0.2072
166.vasp,-0.2395
167.vasp,-0.3373
168.vasp,-0.2895
169.vasp,-0.4682
170.vasp,-0.2696
171.vasp,-0.3636
172.vasp,-0.4027
173.vasp,-0.4719
174.vasp,-0.4894
175.vasp,-0.1485
176.vasp,-0.2102
177.vasp,-0.2580
178.vasp,-0.3213
179.vasp,-0.4008
180.vasp,-0.0676
181.vasp,-0.2025
182.vasp,-0.4204
183.vasp,-0.5100
184.vasp,-0.6501
185.vasp,-1.2204
186.vasp,-1.2730
187.vasp,-1.2051
188.vasp,-1.2634
189.vasp,-1.3479
190.vasp,-1.2435
191.vasp,-1.2909
192.vasp,-1.3440
193.vasp,-1.3996
194.vasp,-1.3481
195.vasp,-0.4248
196.vasp,-0.3726
197.vasp,-0.4177
198.vasp,-0.5143
199.vasp,-0.6469
200.vasp,-0.2181
201.vasp,-0.1831
202.vasp,-0.2271
203.vasp,-0.4633
204.vasp,-0.6311
205.vasp,0.8759
206.vasp,0.8842
207.vasp,0.6913
208.vasp,0.3595
209.vasp,0.1807
210.vasp,1.0279
211.vasp,0.8569
212.vasp,0.4977
213.vasp,0.3438
214.vasp,0.1168
215.vasp,0.8140
216.vasp,0.9079
217.vasp,0.6965
218.vasp,0.4215
219.vasp,0.2176
220.vasp,-2.6742
221.vasp,-2.8458
222.vasp,-3.0804
223.vasp,-3.3064
224.vasp,-3.3479
225.vasp,-3.1556
226.vasp,-3.1194
227.vasp,-3.2419
228.vasp,-3.2726
229.vasp,-3.3573
230.vasp,-1.7600
231.vasp,-1.7258
232.vasp,-1.7165
233.vasp,-1.7624
234.vasp,-1.8683
235.vasp,0.7774
236.vasp,0.7041
237.vasp,0.5440
238.vasp,0.3837
239.vasp,0.2079
240.vasp,0.9703
241.vasp,0.8638
242.vasp,0.6697
243.vasp,0.4911
244.vasp,0.2073
245.vasp,0.8936
246.vasp,0.8426
247.vasp,0.6687
248.vasp,0.5279
249.vasp,0.2396
250.vasp,-0.8494
251.vasp,-1.0715
252.vasp,-1.4017
253.vasp,-1.5633
254.vasp,-1.8214
255.vasp,-0.8497
256.vasp,-1.0021
257.vasp,-1.2022
258.vasp,-1.4274
259.vasp,-1.6756
260.vasp,-1.2111
261.vasp,-1.4026
262.vasp,-1.6494
263.vasp,-1.7744
264.vasp,-1.8953
265.vasp,-1.2568
266.vasp,-1.3359
267.vasp,-1.5942
268.vasp,-1.6439
269.vasp,-1.8638
270.vasp,-0.6739
271.vasp,-0.5949
272.vasp,-0.5821
273.vasp,-0.6424
274.vasp,-0.7785
275.vasp,-0.7259
276.vasp,-0.6797
277.vasp,-0.6651
278.vasp,-0.7117
279.vasp,-0.8404
280.vasp,-0.6321
281.vasp,-0.4905
282.vasp,-0.5255
283.vasp,-0.6123
284.vasp,-0.7771
285.vasp,-3.6700
286.vasp,-3.8101
287.vasp,-4.0267
288.vasp,-4.0954
289.vasp,-4.2188
290.vasp,-3.5651
291.vasp,-3.8202
292.vasp,-4.0260
293.vasp,-4.0496
294.vasp,-4.3091
295.vasp,-3.6489
296.vasp,-3.9184
297.vasp,-4.1026
298.vasp,-4.1115
299.vasp,-4.2309
300.vasp,-4.1779
301.vasp,-4.3346
302.vasp,-4.5737
303.vasp,-4.7402
304.vasp,-4.9656
305.vasp,-4.2234
306.vasp,-4.3594
307.vasp,-4.5845
308.vasp,-4.7305
309.vasp,-4.9495
310.vasp,-4.2793
311.vasp,-4.4386
312.vasp,-4.6394
313.vasp,-4.7834
314.vasp,-4.9463
315.vasp,-1.8693
316.vasp,-2.0929
317.vasp,-2.1685
318.vasp,-2.3263
319.vasp,-2.4655
320.vasp,-2.2077
321.vasp,-2.2527
322.vasp,-2.2484
323.vasp,-2.3342
324.vasp,-2.5153
325.vasp,-1.9445
326.vasp,-2.0619
327.vasp,-2.1730
328.vasp,-2.3382
329.vasp,-2.5391
330.vasp,-2.5217
331.vasp,-2.6346
332.vasp,-2.7310
333.vasp,-2.8075
334.vasp,-2.8210
335.vasp,-2.7668
336.vasp,-2.7620
337.vasp,-2.8123
338.vasp,-2.8607
339.vasp,-2.9684
340.vasp,-2.5941
341.vasp,-2.6735
342.vasp,-2.6989
343.vasp,-2.7644
344.vasp,-2.9313
345.vasp,-0.8054
346.vasp,-0.7331
347.vasp,-0.7038
348.vasp,-0.8652
349.vasp,-0.9743
350.vasp,-0.5774
351.vasp,-0.6923
352.vasp,-0.8361
353.vasp,-0.9165
354.vasp,-1.1053
355.vasp,-0.4537
356.vasp,-0.5190
357.vasp,-0.6944
358.vasp,-0.7650
359.vasp,-0.9254
360.vasp,-0.7998
361.vasp,-0.6136
362.vasp,-0.6120
363.vasp,-1.1285
364.vasp,-1.2301
365.vasp,-0.5634
366.vasp,-0.7210
367.vasp,-1.0737
368.vasp,-1.1660
369.vasp,-1.3141
370.vasp,-0.1157
371.vasp,-0.1003
372.vasp,-0.2652
373.vasp,-0.8394
374.vasp,-1.2128
375.vasp,0.7297
376.vasp,0.6651
377.vasp,0.5221
378.vasp,0.3908
379.vasp,0.1272
380.vasp,0.7610
381.vasp,0.5685
382.vasp,0.4439
383.vasp,0.3420
384.vasp,0.1747
385.vasp,0.7928
386.vasp,0.7072
387.vasp,0.5596
388.vasp,0.4328
389.vasp,0.1745
390.vasp,-2.3878
391.vasp,-2.4341
392.vasp,-2.5622
393.vasp,-2.5902
394.vasp,-2.7193
395.vasp,-2.4791
396.vasp,-2.5106
397.vasp,-2.5539
398.vasp,-2.5993
399.vasp,-2.8217
400.vasp,-2.5590
401.vasp,-2.5758
402.vasp,-2.6293
403.vasp,-2.7094
404.vasp,-2.7654
405.vasp,-1.2431
406.vasp,-1.6750
407.vasp,-1.9588
408.vasp,-2.0664
409.vasp,-2.2119
410.vasp,-1.7578
411.vasp,-1.8682
412.vasp,-2.0203
413.vasp,-2.0888
414.vasp,-2.3132
415.vasp,-1.3459
416.vasp,-1.7123
417.vasp,-1.9839
418.vasp,-2.1271
419.vasp,-2.2510
420.vasp,0.1200
421.vasp,-0.0045
422.vasp,-0.3003
423.vasp,-0.6129
424.vasp,-1.0182
425.vasp,-1.1853
426.vasp,-1.2422
427.vasp,-1.5938
428.vasp,-1.8100
429.vasp,-2.1159
430.vasp,-1.3160
431.vasp,-1.5170
432.vasp,-1.7938
433.vasp,-2.0012
434.vasp,-2.1415
435.vasp,0.0006
436.vasp,0.0771
437.vasp,-0.2281
438.vasp,-0.4927
439.vasp,-0.7502
440.vasp,0.2439
441.vasp,0.0122
442.vasp,-0.3329
443.vasp,-0.6054
444.vasp,-0.8366
445.vasp,0.0927
446.vasp,-0.0451
447.vasp,-0.0459
448.vasp,-0.4410
449.vasp,-0.7341
450.vasp,1.1273
451.vasp,1.1608
452.vasp,0.9187
453.vasp,0.5749
454.vasp,0.3239
455.vasp,1.3466
456.vasp,1.1436
457.vasp,0.7153
458.vasp,0.4697
459.vasp,0.2587
460.vasp,1.1154
461.vasp,1.0549
462.vasp,1.0607
463.vasp,0.6076
464.vasp,0.2740
465.vasp,-2.8239
466.vasp,-3.0510
467.vasp,-3.1050
468.vasp,-3.2129
469.vasp,-3.2869
470.vasp,-3.0443
471.vasp,-3.0581
472.vasp,-3.1636
473.vasp,-3.2482
474.vasp,-3.3045
475.vasp,-3.1793
476.vasp,-3.0951
477.vasp,-3.1731
478.vasp,-3.1575
479.vasp,-3.3183
480.vasp,-0.9123
481.vasp,-1.1219
482.vasp,-1.4339
483.vasp,-1.6396
484.vasp,-1.9082
485.vasp,-0.8395
486.vasp,-0.9739
487.vasp,-1.2765
488.vasp,-1.5099
489.vasp,-1.8552
490.vasp,0.3115
491.vasp,0.1705
492.vasp,0.0636
493.vasp,-0.0381
494.vasp,-0.2350
495.vasp,0.1454
496.vasp,0.0605
497.vasp,-0.0078
498.vasp,-0.0755
499.vasp,-0.3040
500.vasp,0.2972
501.vasp,0.1392
502.vasp,0.0670
503.vasp,-0.0414
504.vasp,-0.2625
505.vasp,-1.0504
506.vasp,-1.2288
507.vasp,-1.5490
508.vasp,-1.7392
509.vasp,-1.9486
510.vasp,-1.5112
511.vasp,-1.5909
512.vasp,-1.6580
513.vasp,-1.7934
514.vasp,-1.9715
515.vasp,-1.5082
516.vasp,-1.5960
517.vasp,-1.7568
518.vasp,-1.8272
519.vasp,-1.9769
520.vasp,-0.4043
521.vasp,-0.4629
522.vasp,-0.6291
523.vasp,-0.8237
524.vasp,-1.0346
525.vasp,-0.2408
526.vasp,-0.2689
527.vasp,-0.3758
528.vasp,-0.6202
529.vasp,-0.9092
530.vasp,-0.9188
531.vasp,-0.9311
532.vasp,-1.0391
533.vasp,-1.0314
534.vasp,-0.9856
535.vasp,-1.0395
536.vasp,-0.8518
537.vasp,-0.9926
538.vasp,-0.8862
539.vasp,-1.0418
540.vasp,-1.8160
541.vasp,-2.0294
542.vasp,-2.2025
543.vasp,-2.3599
544.vasp,-2.5035
545.vasp,-1.6965
546.vasp,-1.9087
547.vasp,-2.1967
548.vasp,-2.3364
549.vasp,-2.5266
550.vasp,-1.0834
551.vasp,-1.2478
552.vasp,-1.3295
553.vasp,-1.4540
554.vasp,-1.5716
555.vasp,-1.0757
556.vasp,-1.2597
557.vasp,-1.3403
558.vasp,-1.4414
559.vasp,-1.6610
560.vasp,-4.0908
561.vasp,-4.2533
562.vasp,-4.4887
563.vasp,-4.6340
564.vasp,-4.8344
565.vasp,-0.2229
566.vasp,-0.2337
567.vasp,-0.2705
568.vasp,-0.3284
569.vasp,-0.5032
570.vasp,-0.1622
571.vasp,-0.1763
572.vasp,-0.2196
573.vasp,-0.2820
574.vasp,-0.4104
575.vasp,-0.1439
576.vasp,-0.1686
577.vasp,-0.2216
578.vasp,-0.2879
579.vasp,-0.4024
580.vasp,-1.8478
581.vasp,-1.9763
582.vasp,-2.1361
583.vasp,-2.2395
584.vasp,-2.4332
585.vasp,-2.0054
586.vasp,-2.0492
587.vasp,-2.1224
588.vasp,-2.2758
589.vasp,-2.4478
590.vasp,-5.5501
591.vasp,-5.5615
592.vasp,-5.5976
593.vasp,-5.7122
594.vasp,-5.8590
595.vasp,-5.8606
596.vasp,-5.8136
597.vasp,-5.8074
598.vasp,-5.7075
599.vasp,-5.7762
600.vasp,-5.3368
601.vasp,-5.5782
602.vasp,-5.6808
603.vasp,-5.7985
604.vasp,-5.9033
605.vasp,-3.5221
606.vasp,-3.5214
607.vasp,-3.6183
608.vasp,-3.7619
609.vasp,-3.9285
610.vasp,-3.6341
611.vasp,-3.5608
612.vasp,-3.6778
613.vasp,-3.7160
614.vasp,-3.9190
615.vasp,-3.5634
616.vasp,-3.5435
617.vasp,-3.7089
618.vasp,-3.7382
619.vasp,-3.8757
620.vasp,-1.8359
621.vasp,-1.7937
622.vasp,-1.5890
623.vasp,-1.7280
624.vasp,-1.9628
625.vasp,-1.5581
626.vasp,-1.7425
627.vasp,-1.9149
628.vasp,-2.0075
629.vasp,-2.0759
630.vasp,-1.6499
631.vasp,-1.7123
632.vasp,-1.8216
633.vasp,-1.8960
634.vasp,-2.0171
635.vasp,-3.8914
636.vasp,-4.2093
637.vasp,-4.4712
638.vasp,-4.6977
639.vasp,-4.8267
640.vasp,-3.9726
641.vasp,-4.2087
642.vasp,-4.4832
643.vasp,-4.6799
644.vasp,-4.8218
645.vasp,-4.1396
646.vasp,-4.1401
647.vasp,-4.2411
648.vasp,-4.2705
649.vasp,-4.4065
650.vasp,-3.3556
651.vasp,-3.7933
652.vasp,-3.9695
653.vasp,-4.0661
654.vasp,-4.3301
655.vasp,-3.4995
656.vasp,-3.5519
657.vasp,-3.6319
658.vasp,-3.7105
659.vasp,-3.8815
660.vasp,-3.4726
661.vasp,-3.5203
662.vasp,-3.5992
663.vasp,-3.6875
664.vasp,-3.8643
665.vasp,-3.5420
666.vasp,-3.6394
667.vasp,-3.7344
668.vasp,-3.8165
669.vasp,-3.9469
670.vasp,0.9952
671.vasp,0.9737
672.vasp,0.8038
673.vasp,0.6652
674.vasp,0.3740
675.vasp,0.7436
676.vasp,0.6623
677.vasp,0.6222
678.vasp,0.5044
679.vasp,0.2836
680.vasp,0.9767
681.vasp,0.9499
682.vasp,0.8084
683.vasp,0.6206
684.vasp,0.3561
685.vasp,-3.4528
686.vasp,-3.6973
687.vasp,-3.8999
688.vasp,-4.0025
689.vasp,-4.1378
690.vasp,-3.3243
691.vasp,-3.6488
692.vasp,-3.8829
693.vasp,-3.9808
694.vasp,-4.1385
695.vasp,2.2390
696.vasp,2.0020
697.vasp,1.5869
698.vasp,1.4666
699.vasp,1.2614
700.vasp,1.9664
701.vasp,2.0324
702.vasp,2.0246
703.vasp,1.5207
704.vasp,1.2953
705.vasp,2.0631
706.vasp,2.1268
707.vasp,1.7058
708.vasp,1.4397
709.vasp,1.2644
710.vasp,0.0019
711.vasp,-0.0613
712.vasp,-0.1878
713.vasp,-0.4082
714.vasp,-0.6516
715.vasp,0.1024
716.vasp,-0.1018
717.vasp,-0.3167
718.vasp,-0.4416
719.vasp,-0.6794
720.vasp,1.0651
721.vasp,0.8398
722.vasp,0.6675
723.vasp,0.4890
724.vasp,0.2470
725.vasp,0.9914
726.vasp,0.9200
727.vasp,0.6669
728.vasp,0.5502
729.vasp,0.3722
730.vasp,0.9891
731.vasp,0.9293
732.vasp,0.8060
733.vasp,0.5326
734.vasp,0.3151
735.vasp,2.2394
736.vasp,2.0108
737.vasp,1.8593
738.vasp,1.6701
739.vasp,1.4468
740.vasp,2.2206
741.vasp,2.1818
742.vasp,2.0063
743.vasp,1.7771
744.vasp,1.5332
745.vasp,2.1912
746.vasp,2.1763
747.vasp,2.1119
748.vasp,1.7870
749.vasp,1.5641
750.vasp,-2.5174
751.vasp,-2.6570
752.vasp,-2.6795
753.vasp,-2.8519
754.vasp,-3.0775
755.vasp,-2.4787
756.vasp,-2.5574
757.vasp,-2.7786
758.vasp,-2.8268
759.vasp,-3.1302
760.vasp,-2.6282
761.vasp,-2.7024
762.vasp,-2.8017
763.vasp,-2.8607
764.vasp,-3.1154
765.vasp,-2.6221
766.vasp,-2.6788
767.vasp,-2.7723
768.vasp,-2.9290
769.vasp,-3.1150
770.vasp,-1.7220
771.vasp,-1.8635
772.vasp,-2.0038
773.vasp,-2.1432
774.vasp,-2.4035
775.vasp,-1.2753
776.vasp,-1.5312
777.vasp,-1.6888
778.vasp,-1.9434
779.vasp,-2.0609
780.vasp,-1.6379
781.vasp,-1.7868
782.vasp,-1.8697
783.vasp,-1.9591
784.vasp,-2.2397
785.vasp,0.1041
786.vasp,-0.0214
787.vasp,-0.2326
788.vasp,-0.3716
789.vasp,-0.6595
790.vasp,-1.7071
791.vasp,-1.7239
792.vasp,-1.7202
793.vasp,-1.7711
794.vasp,-1.8961
795.vasp,-2.6848
796.vasp,-2.8617
797.vasp,-2.9274
798.vasp,-2.9756
799.vasp,-3.1244
800.vasp,-1.5431
801.vasp,-1.6330
802.vasp,-1.7355
803.vasp,-1.8444
804.vasp,-1.9907
805.vasp,-1.7720
806.vasp,-2.0647
807.vasp,-2.2949
808.vasp,-2.4906
809.vasp,-2.6456
810.vasp,-2.0395
811.vasp,-2.1935
812.vasp,-2.3657
813.vasp,-2.5283
814.vasp,-2.6924
815.vasp,-2.1488
816.vasp,-2.2253
817.vasp,-2.3612
818.vasp,-2.5469
819.vasp,-2.7788
820.vasp,-2.3636
821.vasp,-2.3921
822.vasp,-2.4335
823.vasp,-2.5575
824.vasp,-2.7253
825.vasp,-4.8522
826.vasp,-5.1275
827.vasp,-5.1927
828.vasp,-5.2978
829.vasp,-5.4132
830.vasp,-3.3411
831.vasp,-3.4741
832.vasp,-3.6773
833.vasp,-3.6684
834.vasp,-3.7718
835.vasp,-2.4020
836.vasp,-2.5452
837.vasp,-2.5210
838.vasp,-2.6751
839.vasp,-2.6887
840.vasp,-2.1943
841.vasp,-2.3722
842.vasp,-2.5439
843.vasp,-2.5649
844.vasp,-2.6960
845.vasp,-2.5822
846.vasp,-2.5331
847.vasp,-2.6301
848.vasp,-2.6645
849.vasp,-2.7389
850.vasp,-1.7146
851.vasp,-1.8896
852.vasp,-2.2333
853.vasp,-2.4741
854.vasp,-2.6118
855.vasp,-2.0305
856.vasp,-2.2060
857.vasp,-2.5248
858.vasp,-2.6095
859.vasp,-2.8128
860.vasp,-0.6723
861.vasp,-0.8220
862.vasp,-1.1581
863.vasp,-1.3537
864.vasp,-1.4883
865.vasp,-4.6492
866.vasp,-4.5825
867.vasp,-4.5400
868.vasp,-4.4471
869.vasp,-4.4660
870.vasp,-7.0434
871.vasp,-7.4074
872.vasp,-7.6156
873.vasp,-7.6993
874.vasp,-7.8723
875.vasp,-2.8943
876.vasp,-3.0880
877.vasp,-3.3642
878.vasp,-3.6264
879.vasp,-3.7646
880.vasp,-2.8414
881.vasp,-2.9565
882.vasp,-3.1310
883.vasp,-3.1848
884.vasp,-3.3272
885.vasp,-2.6615
886.vasp,-2.6620
887.vasp,-2.6753
888.vasp,-2.8870
889.vasp,-2.9554
890.vasp,-2.5605
891.vasp,-2.6645
892.vasp,-2.8701
893.vasp,-2.9399
894.vasp,-3.0935
895.vasp,-2.4849
896.vasp,-2.5588
897.vasp,-2.6774
898.vasp,-2.8653
899.vasp,-2.8858
900.vasp,-1.2585
901.vasp,-1.5544
902.vasp,-2.0160
903.vasp,-2.5060
904.vasp,-2.7186
905.vasp,-3.5214
906.vasp,-3.8890
907.vasp,-4.1852
908.vasp,-4.3025
909.vasp,-4.4091
910.vasp,-0.2789
911.vasp,-0.2869
912.vasp,-0.3317
913.vasp,-0.5199
914.vasp,-0.5648
915.vasp,-0.3946
916.vasp,-0.4570
917.vasp,-0.4899
918.vasp,-0.5436
919.vasp,-0.6176
920.vasp,-0.4021
921.vasp,-0.4372
922.vasp,-0.4674
923.vasp,-0.5614
924.vasp,-0.5902
925.vasp,-0.3752
926.vasp,-0.3926
927.vasp,-0.4581
928.vasp,-0.4937
929.vasp,-0.6125
930.vasp,0.3793
931.vasp,0.2375
932.vasp,0.1960
933.vasp,0.0718
934.vasp,-0.0440
935.vasp,0.1322
936.vasp,0.0710
937.vasp,0.0168
938.vasp,-0.1019
939.vasp,-0.1293
940.vasp,0.1833
941.vasp,0.1091
942.vasp,0.0643
943.vasp,0.0844
944.vasp,-0.0352
945.vasp,0.0755
946.vasp,0.1128
947.vasp,0.0783
948.vasp,-0.0266
949.vasp,-0.1186
950.vasp,-1.9876
951.vasp,-1.8781
952.vasp,-2.0474
953.vasp,-2.1425
954.vasp,-2.1964
955.vasp,-1.6356
956.vasp,-1.8783
957.vasp,-2.0326
958.vasp,-2.1929
959.vasp,-2.2745
960.vasp,-1.9085
961.vasp,-1.9638
962.vasp,-2.0296
963.vasp,-2.2018
964.vasp,-2.2806
965.vasp,-1.8714
966.vasp,-1.9447
967.vasp,-2.0825
968.vasp,-2.1599
969.vasp,-2.1536
970.vasp,-5.7389
971.vasp,-5.7025
972.vasp,-5.5861
973.vasp,-5.2755
974.vasp,-5.0593
975.vasp,-6.2449
976.vasp,-6.2631
977.vasp,-6.1481
978.vasp,-5.9604
979.vasp,-5.2408
980.vasp,0.0030
981.vasp,-0.1128
982.vasp,-0.2717
983.vasp,-0.4115
984.vasp,-0.5440
985.vasp,-2.9507
986.vasp,-2.9770
987.vasp,-3.0846
988.vasp,-3.2009
989.vasp,-3.4130
990.vasp,-2.8468
991.vasp,-2.8319
992.vasp,-2.9305
993.vasp,-3.1918
994.vasp,-3.2580
995.vasp,0.1965
996.vasp,-0.0192
997.vasp,-0.2065
998.vasp,-0.2899
999.vasp,-0.4356
1000.vasp,-0.2925
1001.vasp,-0.3572
1002.vasp,-0.3830
1003.vasp,-0.4534
1004.vasp,-0.5318
1005.vasp,-0.4614
1006.vasp,-0.4191
1007.vasp,-0.4778
1008.vasp,-0.5574
1009.vasp,-0.6117
1010.vasp,-0.3564
1011.vasp,-0.3851
1012.vasp,-0.3700
1013.vasp,-0.4229
1014.vasp,-0.4382
1015.vasp,-0.4558
1016.vasp,-0.4053
1017.vasp,-0.4018
1018.vasp,-0.3705
1019.vasp,-0.5304
1020.vasp,-2.0942
1021.vasp,-2.1297
1022.vasp,-2.2014
1023.vasp,-2.1790
1024.vasp,-2.2799
1025.vasp,-2.0392
1026.vasp,-2.1006
1027.vasp,-2.0347
1028.vasp,-2.1771
1029.vasp,-2.1863
1030.vasp,-1.7517
1031.vasp,-1.8294
1032.vasp,-1.9844
1033.vasp,-2.0681
1034.vasp,-2.1635
1035.vasp,-1.8634
1036.vasp,-1.9678
1037.vasp,-2.0061
1038.vasp,-2.1682
1039.vasp,-2.2047
1040.vasp,-4.4519
1041.vasp,-4.9179
1042.vasp,-5.2427
1043.vasp,-5.3526
1044.vasp,-5.5253
1045.vasp,-4.9580
1046.vasp,-4.9957
1047.vasp,-5.0451
1048.vasp,-5.3581
1049.vasp,-5.4021
1050.vasp,-4.5960
1051.vasp,-4.9958
1052.vasp,-5.2279
1053.vasp,-5.3443
1054.vasp,-5.4956
1055.vasp,-2.0412
1056.vasp,-2.2041
1057.vasp,-2.4890
1058.vasp,-2.6299
1059.vasp,-2.7773
1060.vasp,-1.4222
1061.vasp,-1.6538
1062.vasp,-2.2557
1063.vasp,-2.5584
1064.vasp,-2.7298
1065.vasp,-2.0868
1066.vasp,-2.1499
1067.vasp,-2.1607
1068.vasp,-2.2653
1069.vasp,-2.5967
1070.vasp,-2.0455
1071.vasp,-2.2906
1072.vasp,-2.2752
1073.vasp,-2.4172
1074.vasp,-2.6829
1075.vasp,-1.0988
1076.vasp,-1.1559
1077.vasp,-1.2023
1078.vasp,-1.3447
1079.vasp,-1.4468
1080.vasp,-0.7803
1081.vasp,-0.6717
1082.vasp,-0.8087
1083.vasp,-1.0530
1084.vasp,-1.2489
1085.vasp,-1.1009
1086.vasp,-0.9316
1087.vasp,-0.8900
1088.vasp,-1.0325
1089.vasp,-1.2055
1090.vasp,-1.0498
1091.vasp,-1.0816
1092.vasp,-1.0983
1093.vasp,-1.1133
1094.vasp,-1.2557
1095.vasp,-0.8923
1096.vasp,-0.9716
1097.vasp,-1.0657
1098.vasp,-1.1175
1099.vasp,-1.2571
1100.vasp,-1.5756
1101.vasp,-1.8973
1102.vasp,-2.0824
1103.vasp,-2.2208
1104.vasp,-2.4529
1105.vasp,-0.2171
1106.vasp,-0.2557
1107.vasp,-0.3613
1108.vasp,-0.5297
1109.vasp,-0.6303
1110.vasp,-0.1248
1111.vasp,-0.2583
1112.vasp,-0.4573
1113.vasp,-0.5566
1114.vasp,-0.7191
1115.vasp,0.2596
1116.vasp,0.0870
1117.vasp,-0.2813
1118.vasp,-0.5115
1119.vasp,-0.8346
1120.vasp,1.3232
1121.vasp,1.1897
1122.vasp,0.8184
1123.vasp,0.5867
1124.vasp,0.3807
1125.vasp,1.0075
1126.vasp,0.9318
1127.vasp,0.6275
1128.vasp,0.4257
1129.vasp,0.2070
1130.vasp,-1.2685
1131.vasp,-1.5722
1132.vasp,-1.7859
1133.vasp,-1.9275
1134.vasp,-2.1047
1135.vasp,-1.5658
1136.vasp,-1.7597
1137.vasp,-1.8646
1138.vasp,-1.9986
1139.vasp,-2.2115
1140.vasp,-0.1286
1141.vasp,-0.1855
1142.vasp,-0.3082
1143.vasp,-0.4298
1144.vasp,-0.5239
1145.vasp,-2.9810
1146.vasp,-3.1307
1147.vasp,-3.1771
1148.vasp,-3.2362
1149.vasp,-3.4837
1150.vasp,-2.9297
1151.vasp,-3.0061
1152.vasp,-3.2102
1153.vasp,-3.3165
1154.vasp,-3.4600
1155.vasp,-1.7320
1156.vasp,-1.6941
1157.vasp,-1.7014
1158.vasp,-1.7717
1159.vasp,-1.9050
1160.vasp,-2.6269
1161.vasp,-2.8798
1162.vasp,-2.9346
1163.vasp,-2.9749
1164.vasp,-3.1274
1165.vasp,-1.3702
